"Year","TeamId","Team","Conference","Division","ExpectedWins","Total Games","Total Wins","Total Losses","Total Ties","ConferenceGames Games","ConferenceGames Wins","ConferenceGames Losses","ConferenceGames Ties","HomeGames Games","HomeGames Wins","HomeGames Losses","HomeGames Ties","AwayGames Games","AwayGames Wins","AwayGames Losses","AwayGames Ties"
"2016","160","New Hampshire","CAA","","0","13","8","5","0","9","6","3","0","6","4","2","0","6","4","2","0"
"2016","59","Georgia Tech","ACC","Coastal","7.2","13","9","4","0","8","4","4","0","7","5","2","0","4","2","2","0"
"2016","55","Jacksonville State","OVC","","0","12","10","2","0","7","7","0","0","7","6","1","0","5","4","1","0"
"2016","282","Indiana State","MVFC","","0","11","4","7","0","8","2","6","0","5","2","3","0","6","2","4","0"
"2016","2636","UTSA","Conference USA","West","6.4","13","6","7","0","8","5","3","0","6","4","2","0","6","2","4","0"
"2016","166","New Mexico State","Sun Belt","","2.9","12","3","9","0","8","2","6","0","5","3","2","0","7","0","7","0"
"2016","2413","Morehead State","Pioneer","","0","11","4","7","0","8","3","5","0","6","2","4","0","5","2","3","0"
"2016","13","Cal Poly","Big Sky","","0.5","12","7","5","0","8","5","3","0","6","4","2","0","6","3","3","0"
"2016","147","Montana State","Big Sky","","0.5","11","4","7","0","8","2","6","0","6","3","3","0","5","1","4","0"
"2016","66","Iowa State","Big 12","","4","12","3","9","0","9","2","7","0","7","2","5","0","5","1","4","0"
"2016","2433","UL Monroe","Sun Belt","East","4.1","12","4","8","0","8","3","5","0","5","3","2","0","7","1","6","0"
"2016","61","Georgia","SEC","East","7.6","13","8","5","0","8","4","4","0","6","3","3","0","4","3","1","0"
"2016","252","BYU","FBS Independents","","8.9","13","9","4","0","0","0","0","0","6","5","1","0","4","2","2","0"
"2016","2681","Wagner","NEC","","0","11","6","5","0","6","4","2","0","6","4","2","0","5","2","3","0"
"2016","97","Louisville","ACC","Atlantic","9.8","13","9","4","0","8","7","1","0","6","5","1","0","6","4","2","0"
"2016","257","Richmond","CAA","","1","14","10","4","0","8","5","3","0","7","6","1","0","7","4","3","0"
"2016","2199","Eastern Michigan","Mid-American","West","7.2","13","7","6","0","8","4","4","0","6","3","3","0","6","4","2","0"
"2016","127","Michigan State","Big Ten","East","4.8","12","3","9","0","9","1","8","0","7","2","5","0","5","1","4","0"
"2016","87","Notre Dame","FBS Independents","","6.7","12","4","8","0","0","0","0","0","6","2","4","0","3","0","3","0"
"2016","2649","Toledo","Mid-American","West","10.2","13","9","4","0","8","6","2","0","6","5","1","0","5","3","2","0"
"2016","2210","Elon","CAA","","0","11","2","9","0","8","1","7","0","6","1","5","0","5","1","4","0"
"2016","2751","Wyoming","Mountain West","Mountain","7.1","14","8","6","0","9","6","3","0","7","6","1","0","6","2","4","0"
"2016","236","Chattanooga","Southern","","0","13","9","4","0","8","6","2","0","7","6","1","0","6","3","3","0"
"2016","153","North Carolina","ACC","Coastal","8.4","13","8","5","0","8","5","3","0","6","4","2","0","5","4","1","0"
"2016","158","Nebraska","Big Ten","West","8.3","13","9","4","0","9","6","3","0","7","7","0","0","5","2","3","0"
"2016","2640","Texas Southern","SWAC","West","0","11","4","7","0","9","4","5","0","5","3","2","0","6","1","5","0"
"2016","256","James Madison","CAA","","0","15","14","1","0","9","9","0","0","8","8","0","0","6","5","1","0"
"2016","108","Harvard","Ivy","","0","10","7","3","0","7","5","2","0","5","4","1","0","5","3","2","0"
"2016","238","Vanderbilt","SEC","East","4.5","13","6","7","0","8","3","5","0","6","4","2","0","6","2","4","0"
"2016","204","Oregon State","Pac-12","North","4.7","12","4","8","0","9","3","6","0","7","4","3","0","5","0","5","0"
"2016","2641","Texas Tech","Big 12","","5.4","12","5","7","0","9","3","6","0","6","3","3","0","5","1","4","0"
"2016","2453","North Alabama","Gulf South","","0","2","0","2","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2016","225","Brown","Ivy","","0","10","4","6","0","7","3","4","0","5","2","3","0","5","2","3","0"
"2016","2560","Shorter","Gulf South","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2016","2803","Bryant","NEC","","0","11","5","6","0","6","4","2","0","5","4","1","0","6","1","5","0"
"2016","150","Duke","ACC","Coastal","4.7","12","4","8","0","8","1","7","0","6","3","3","0","6","1","5","0"
"2016","2206","Edward Waters","SIAC","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2016","311","Maine","CAA","","0.5","11","6","5","0","8","5","3","0","5","2","3","0","6","4","2","0"
"2016","77","Northwestern","Big Ten","West","6.7","13","7","6","0","9","5","4","0","7","3","4","0","5","3","2","0"
"2016","172","Cornell","Ivy","","0","10","4","6","0","7","2","5","0","5","1","4","0","5","3","2","0"
"2016","56","Stetson","Pioneer","","0","11","4","7","0","8","2","6","0","6","1","5","0","5","3","2","0"
"2016","25","California","Pac-12","North","5.6","12","5","7","0","9","3","6","0","6","4","2","0","5","0","5","0"
"2016","2310","Kentucky State","SIAC","West","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2016","2005","Air Force","Mountain West","Mountain","9.4","13","10","3","0","8","5","3","0","6","5","1","0","5","4","1","0"
"2016","24","Stanford","Pac-12","North","8.3","13","10","3","0","9","6","3","0","6","4","2","0","6","5","1","0"
"2016","98","Western Kentucky","Conference USA","East","10.4","14","11","3","0","9","8","1","0","7","6","1","0","6","4","2","0"
"2016","222","Villanova","CAA","","0","13","9","4","0","8","6","2","0","6","5","1","0","7","4","3","0"
"2016","68","Boise State","Mountain West","Mountain","11","13","10","3","0","8","6","2","0","6","6","0","0","6","4","2","0"
"2016","2717","Western Carolina","Southern","","0","11","2","9","0","8","1","7","0","5","2","3","0","5","0","5","0"
"2016","2132","Cincinnati","American Athletic","East","4.2","12","4","8","0","8","1","7","0","7","3","4","0","5","1","4","0"
"2016","58","South Florida","American Athletic","East","9.7","13","11","2","0","8","7","1","0","7","6","1","0","5","4","1","0"
"2016","189","Bowling Green","Mid-American","East","2","12","4","8","0","8","3","5","0","6","3","3","0","6","1","5","0"
"2016","2207","Elizabeth City State","CIAA","Northern","0","2","0","2","0","0","0","0","0","0","0","0","0","2","0","2","0"
"2016","2046","Austin Peay","OVC","","0","11","0","11","0","8","0","8","0","5","0","5","0","6","0","6","0"
"2016","2309","Kent State","Mid-American","East","4.4","12","3","9","0","8","2","6","0","6","1","5","0","6","2","4","0"
"2016","2241","Gardner-Webb","Big South","","0","11","5","6","0","5","3","2","0","6","3","3","0","5","2","3","0"
"2016","2755","Grambling","SWAC","West","0.1","13","12","1","0","10","10","0","0","5","5","0","0","5","4","1","0"
"2016","2316","Kentucky Wesleyan","Great Midwest Athletic","","0","2","0","2","0","0","0","0","0","1","0","1","0","1","0","1","0"
"2016","2348","Louisiana Tech","Conference USA","West","9.1","14","9","5","0","9","6","3","0","5","5","0","0","8","3","5","0"
"2016","2448","North Carolina A&T","MEAC","","0.6","12","9","3","0","8","7","1","0","5","5","0","0","7","4","3","0"
"2016","2198","Eastern Kentucky","OVC","","0","11","3","8","0","8","2","6","0","5","2","3","0","6","1","5","0"
"2016","113","Massachusetts","FBS Independents","","2.2","12","2","10","0","0","0","0","0","6","2","4","0","6","0","6","0"
"2016","2658","Texas A&M-Kingsville","Lone Star","","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"2016","2115","Central Connecticut","NEC","","0","11","2","9","0","6","1","5","0","5","2","3","0","6","0","6","0"
"2016","2710","Western Illinois","MVFC","","0.7","11","6","5","0","8","3","5","0","5","2","3","0","6","4","2","0"
"2016","2339","Lincoln (PA)","CIAA","Northern","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2016","304","Idaho State","Big Sky","","0","10","1","9","0","8","1","7","0","4","1","3","0","6","0","6","0"
"2016","2824","Oklahoma Panhandle St","Independent DII","","0","2","1","1","0","0","0","0","0","0","0","0","0","2","1","1","0"
"2016","145","Ole Miss","SEC","West","5.9","12","5","7","0","8","2","6","0","7","4","3","0","4","1","3","0"
"2016","349","Army","FBS Independents","","8.5","13","8","5","0","0","0","0","0","5","3","2","0","5","3","2","0"
"2016","201","Oklahoma","Big 12","","10.5","13","11","2","0","9","9","0","0","6","5","1","0","4","4","0","0"
"2016","2226","Florida Atlantic","Conference USA","East","3.4","12","3","9","0","8","2","6","0","6","2","4","0","6","1","5","0"
"2016","2127","Charleston Southern","Big South","","0","11","7","4","0","5","4","1","0","5","4","1","0","6","3","3","0"
"2016","2816","McKendree","Great Lakes","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2016","2168","Dayton","Pioneer","","0","11","9","2","0","8","7","1","0","6","6","0","0","5","3","2","0"
"2016","233","South Dakota","MVFC","","0","11","4","7","0","8","3","5","0","5","3","2","0","6","1","5","0"
"2016","2703","Western New Mexico","Lone Star","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2016","2086","Butler","Pioneer","","0","11","4","7","0","8","2","6","0","5","1","4","0","6","3","3","0"
"2016","2000","Abilene Christian","Southland","","0","11","2","9","0","9","2","7","0","5","2","3","0","6","0","6","0"
"2016","2529","Sacred Heart","NEC","","0","11","6","5","0","6","1","5","0","5","3","2","0","6","3","3","0"
"2016","2617","Stephen F. Austin","Southland","","0","11","5","6","0","9","4","5","0","5","3","2","0","6","2","4","0"
"2016","231","Furman","Southern","","0","11","3","8","0","8","3","5","0","5","1","4","0","6","2","4","0"
"2016","309","Louisiana","Sun Belt","East","6.5","13","6","7","0","8","5","3","0","6","3","3","0","6","3","3","0"
"2016","202","Tulsa","American Athletic","West","10","13","10","3","0","8","6","2","0","6","6","0","0","6","3","3","0"
"2016","2630","UT Martin","OVC","","0.5","12","7","5","0","8","6","2","0","5","5","0","0","7","2","5","0"
"2016","2678","VMI","Southern","","0","11","3","8","0","8","1","7","0","4","1","3","0","7","2","5","0"
"2016","2","Auburn","SEC","West","7.4","13","8","5","0","8","5","3","0","8","6","2","0","4","2","2","0"
"2016","2638","UTEP","Conference USA","West","3.3","12","4","8","0","8","2","6","0","7","3","4","0","5","1","4","0"
"2016","324","Coastal Carolina","FCS Independents","","0","12","10","2","0","0","0","0","0","8","7","1","0","4","3","1","0"
"2016","16","Sacramento State","Big Sky","","0","10","2","8","0","9","2","7","0","4","2","2","0","6","0","6","0"
"2016","2506","Presbyterian","Big South","","0","11","2","9","0","5","1","4","0","4","1","3","0","7","1","6","0"
"2016","2220","Fayetteville State","CIAA","Southern","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2016","2830","St. Anselm","Northeast 10","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2016","2711","Western Michigan","Mid-American","West","11.9","14","13","1","0","9","9","0","0","6","6","0","0","6","6","0","0"
"2016","43","Yale","Ivy","","0","10","3","7","0","7","3","4","0","5","1","4","0","5","2","3","0"
"2016","2450","Norfolk State","MEAC","","0","11","4","7","0","8","3","5","0","5","2","3","0","6","2","4","0"
"2016","245","Texas A&M","SEC","West","8.4","13","8","5","0","8","4","4","0","7","5","2","0","4","2","2","0"
"2016","46","Georgetown","Patriot","","0","11","3","8","0","6","0","6","0","6","2","4","0","5","1","4","0"
"2016","2916","Incarnate Word","Southland","","0","11","3","8","0","9","3","6","0","6","1","5","0","5","2","3","0"
"2016","258","Virginia","ACC","Coastal","2.6","12","2","10","0","8","1","7","0","6","1","5","0","6","1","5","0"
"2016","227","Rhode Island","CAA","","0","11","2","9","0","8","1","7","0","5","1","4","0","6","1","5","0"
"2016","107","Holy Cross","Patriot","","0","11","4","7","0","6","2","4","0","5","1","4","0","6","3","3","0"
"2016","2579","South Carolina","SEC","East","6.6","13","6","7","0","8","3","5","0","7","5","2","0","5","1","4","0"
"2016","48","Delaware","CAA","","0","11","4","7","0","8","2","6","0","5","2","3","0","6","2","4","0"
"2016","338","Kennesaw State","Big South","","0","11","8","3","0","5","3","2","0","6","4","2","0","5","4","1","0"
"2016","2396","Miles College","SIAC","West","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2016","103","Boston College","ACC","Atlantic","6.8","13","7","6","0","8","2","6","0","6","3","3","0","5","3","2","0"
"2016","301","San Diego","Pioneer","","0","12","10","2","0","8","8","0","0","5","5","0","0","7","5","2","0"
"2016","2695","West Alabama","Gulf South","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2016","2230","Fordham","Patriot","","0","11","8","3","0","6","5","1","0","6","6","0","0","5","2","3","0"
"2016","197","Oklahoma State","Big 12","","9.8","13","10","3","0","9","7","2","0","7","6","1","0","5","3","2","0"
"2016","2294","Iowa","Big Ten","West","7.4","13","8","5","0","9","6","3","0","7","4","3","0","5","4","1","0"
"2016","344","Mississippi State","SEC","West","5.4","13","6","7","0","8","3","5","0","6","3","3","0","6","2","4","0"
"2016","2428","North Carolina Central","MEAC","","0","12","9","3","0","8","8","0","0","5","5","0","0","6","4","2","0"
"2016","2627","Tarleton State","Lone Star","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2016","36","Colorado State","Mountain West","Mountain","7.4","13","7","6","0","8","5","3","0","6","5","1","0","5","2","3","0"
"2016","2287","Illinois State","MVFC","","0.9","12","6","6","0","8","4","4","0","6","4","2","0","6","2","4","0"
"2016","2193","East Tennessee State","Southern","","0","11","5","6","0","8","2","6","0","5","3","2","0","5","1","4","0"
"2016","328","Utah State","Mountain West","Mountain","5","12","3","9","0","8","1","7","0","6","3","3","0","6","0","6","0"
"2016","195","Ohio","Mid-American","East","9.1","14","8","6","0","9","6","3","0","6","4","2","0","6","4","2","0"
"2016","2692","Weber State","Big Sky","","0","12","7","5","0","9","7","2","0","5","4","1","0","7","3","4","0"
"2016","23","San José State","Mountain West","West","3.7","12","4","8","0","8","3","5","0","6","3","3","0","6","1","5","0"
"2016","2247","Georgia State","Sun Belt","West","4.1","12","3","9","0","8","2","6","0","6","3","3","0","6","0","6","0"
"2016","2229","Florida International","Conference USA","East","4","12","4","8","0","8","4","4","0","7","2","5","0","5","2","3","0"
"2016","2460","Northern Iowa","MVFC","","0.3","11","5","6","0","8","4","4","0","5","2","3","0","6","3","3","0"
"2016","239","Baylor","Big 12","","7.4","13","7","6","0","9","3","6","0","6","4","2","0","5","2","3","0"
"2016","2305","Kansas","Big 12","","2.2","12","2","10","0","9","1","8","0","6","2","4","0","6","0","6","0"
"2016","2623","Missouri State","MVFC","","0","11","4","7","0","8","2","6","0","5","2","3","0","6","2","4","0"
"2016","556","Malone","Great Midwest Athletic","","0","2","0","2","0","0","0","0","0","0","0","0","0","2","0","2","0"
"2016","333","Alabama","SEC","West","13.9","15","14","1","0","9","9","0","0","7","7","0","0","4","4","0","0"
"2016","294","Jacksonville","Pioneer","","0","10","5","5","0","7","4","3","0","5","2","3","0","5","3","2","0"
"2016","2026","App State","Sun Belt","West","10","13","10","3","0","8","7","1","0","6","5","1","0","6","4","2","0"
"2016","455","West Virginia Wesleyan","Mountain East","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2016","2633","Tennessee","SEC","East","8","13","9","4","0","8","4","4","0","7","6","1","0","4","1","3","0"
"2016","2029","Arkansas-Pine Bluff","SWAC","West","0","11","1","10","0","9","1","8","0","5","0","5","0","6","1","5","0"
"2016","271","Wisconsin-Oshkosh","Wisconsin","","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016","2546","Southeast Missouri State","OVC","","0","11","3","8","0","8","3","5","0","5","2","3","0","6","1","5","0"
"2016","2582","Southern","SWAC","West","0","11","8","3","0","9","8","1","0","4","4","0","0","6","4","2","0"
"2016","2369","Mars Hill","South Atlantic","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2016","2940","Livingstone","CIAA","Southern","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2016","26","UCLA","Pac-12","South","6.5","12","4","8","0","9","2","7","0","6","3","3","0","6","1","5","0"
"2016","326","Texas State","Sun Belt","East","1.2","12","2","10","0","8","0","8","0","6","1","5","0","6","1","5","0"
"2016","2110","Central Arkansas","Southland","","0.7","13","10","3","0","9","8","1","0","6","5","1","0","7","5","2","0"
"2016","2502","Portland State","Big Sky","","0","10","2","8","0","8","2","6","0","4","1","3","0","6","1","5","0"
"2016","2393","Middle Tennessee","Conference USA","East","7.6","13","8","5","0","8","5","3","0","5","3","2","0","7","5","2","0"
"2016","2440","Nevada","Mountain West","West","4.4","12","5","7","0","8","3","5","0","6","4","2","0","6","1","5","0"
"2016","2032","Arkansas State","Sun Belt","East","8.8","13","8","5","0","8","7","1","0","6","4","2","0","7","4","3","0"
"2016","2390","Miami","ACC","Coastal","9.9","13","9","4","0","8","5","3","0","6","4","2","0","6","4","2","0"
"2016","2116","UCF","American Athletic","East","6.7","13","6","7","0","8","4","4","0","7","3","4","0","6","3","3","0"
"2016","2447","Nicholls","Southland","","1.2","11","5","6","0","9","5","4","0","5","3","2","0","6","2","4","0"
"2016","2542","Savannah St","MEAC","","0","10","3","7","0","8","3","5","0","4","3","1","0","6","0","6","0"
"2016","302","UC Davis","Big Sky","","0","11","3","8","0","8","2","6","0","5","3","2","0","6","0","6","0"
"2016","2329","Lehigh","Patriot","","0","12","9","3","0","6","6","0","0","5","4","1","0","7","5","2","0"
"2016","2117","Central Michigan","Mid-American","West","5.8","13","6","7","0","8","3","5","0","6","4","2","0","6","2","4","0"
"2016","171","Columbia","Ivy","","0","10","3","7","0","7","2","5","0","5","1","4","0","5","2","3","0"
"2016","253","Southern Utah","Big Sky","","0","11","6","5","0","8","5","3","0","5","4","1","0","6","2","4","0"
"2016","52","Florida State","ACC","Atlantic","9.3","13","10","3","0","8","5","3","0","6","4","2","0","5","4","1","0"
"2016","159","Dartmouth","Ivy","","0","10","4","6","0","7","1","6","0","5","2","3","0","5","2","3","0"
"2016","2571","South Dakota State","MVFC","","0.1","13","9","4","0","9","7","2","0","7","6","1","0","6","3","3","0"
"2016","219","Pennsylvania","Ivy","","0","10","7","3","0","7","6","1","0","5","4","1","0","5","3","2","0"
"2016","2405","Monmouth","Big South","","0","11","4","7","0","5","0","5","0","3","1","2","0","8","3","5","0"
"2016","399","UAlbany","CAA","","0.7","11","7","4","0","8","4","4","0","6","4","2","0","5","3","2","0"
"2016","2320","Lamar","Southland","","0","11","3","8","0","9","3","6","0","6","2","4","0","5","1","4","0"
"2016","99","LSU","SEC","West","9.3","12","8","4","0","8","5","3","0","7","5","2","0","3","2","1","0"
"2016","290","Georgia Southern","Sun Belt","West","4.6","12","5","7","0","8","4","4","0","5","3","2","0","7","2","5","0"
"2016","183","Syracuse","ACC","Atlantic","4.5","12","4","8","0","8","2","6","0","6","2","4","0","5","2","3","0"
"2016","331","Eastern Washington","Big Sky","","0.9","14","12","2","0","8","8","0","0","8","7","1","0","6","5","1","0"
"2016","2804","Chowan","CIAA","Northern","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0"
"2016","119","Towson","CAA","","0","11","4","7","0","8","3","5","0","5","3","2","0","6","1","5","0"
"2016","2771","Merrimack","Northeast 10","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2016","2545","SE Louisiana","Southland","","0","11","7","4","0","9","7","2","0","5","4","1","0","6","3","3","0"
"2016","167","New Mexico","Mountain West","Mountain","7.2","13","9","4","0","8","6","2","0","6","5","1","0","5","2","3","0"
"2016","2523","Robert Morris","NEC","","0","11","2","9","0","6","1","5","0","5","2","3","0","6","0","6","0"
"2016","490","Benedict College","SIAC","East","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2016","2464","Northern Arizona","Big Sky","","0","11","5","6","0","8","4","4","0","5","3","2","0","6","2","4","0"
"2016","2261","Hampton","MEAC","","0","11","5","6","0","8","5","3","0","5","3","2","0","5","1","4","0"
"2016","254","Utah","Pac-12","South","6.8","13","9","4","0","9","5","4","0","6","4","2","0","6","4","2","0"
"2016","264","Washington","Pac-12","North","11.8","14","12","2","0","10","9","1","0","7","6","1","0","5","5","0","0"
"2016","2653","Troy","Sun Belt","East","8.8","13","10","3","0","8","6","2","0","6","5","1","0","6","4","2","0"
"2016","164","Rutgers","Big Ten","East","3.3","12","2","10","0","9","0","9","0","7","2","5","0","5","0","5","0"
"2016","2747","Wofford","Southern","","0","14","10","4","0","9","7","2","0","6","5","1","0","8","5","3","0"
"2016","2848","Western Oregon","Great Northwest","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2016","2729","William & Mary","CAA","","0","11","5","6","0","8","3","5","0","5","3","2","0","6","2","4","0"
"2016","356","Illinois","Big Ten","West","3.4","12","3","9","0","9","2","7","0","7","2","5","0","5","1","4","0"
"2016","242","Rice","Conference USA","West","3.6","12","3","9","0","8","2","6","0","6","2","4","0","6","1","5","0"
"2016","2674","Valparaiso","Pioneer","","0","11","4","7","0","8","3","5","0","5","3","2","0","6","1","5","0"
"2016","2504","Prairie View A&M","SWAC","West","0","11","7","4","0","9","7","2","0","4","3","1","0","7","4","3","0"
"2016","249","North Texas","Conference USA","West","5","13","5","8","0","8","3","5","0","6","3","3","0","6","2","4","0"
"2016","135","Minnesota","Big Ten","West","9.1","13","9","4","0","9","5","4","0","7","6","1","0","5","2","3","0"
"2016","152","NC State","ACC","Atlantic","7.8","13","7","6","0","8","3","5","0","7","4","3","0","5","2","3","0"
"2016","2459","Northern Illinois","Mid-American","West","4.3","12","5","7","0","8","5","3","0","5","2","3","0","6","3","3","0"
"2016","2509","Purdue","Big Ten","West","1.9","12","3","9","0","9","1","8","0","7","2","5","0","5","1","4","0"
"2016","2011","Alabama State","SWAC","East","0.2","11","4","7","0","9","3","6","0","6","4","2","0","5","0","5","0"
"2016","62","Hawai'i","Mountain West","West","6.7","14","7","7","0","8","4","4","0","6","3","3","0","6","3","3","0"
"2016","79","Southern Illinois","MVFC","","0.1","11","4","7","0","8","2","6","0","6","4","2","0","5","0","5","0"
"2016","194","Ohio State","Big Ten","East","9.3","13","11","2","0","9","8","1","0","7","7","0","0","5","4","1","0"
"2016","2628","TCU","Big 12","","6.4","13","6","7","0","9","4","5","0","7","2","5","0","5","4","1","0"
"2016","2426","Navy","American Athletic","West","7.9","14","9","5","0","9","7","2","0","6","5","1","0","5","3","2","0"
"2016","50","Florida A&M","MEAC","","0","11","4","7","0","8","4","4","0","6","3","3","0","5","1","4","0"
"2016","2010","Alabama A&M","SWAC","East","0","11","4","7","0","9","4","5","0","4","0","4","0","7","4","3","0"
"2016","142","Missouri","SEC","East","5.1","12","4","8","0","8","2","6","0","7","4","3","0","5","0","5","0"
"2016","2169","Delaware State","MEAC","","0","11","0","11","0","8","0","8","0","5","0","5","0","6","0","6","0"
"2016","70","Idaho","Sun Belt","","6.8","13","9","4","0","8","6","2","0","5","4","1","0","7","4","3","0"
"2016","57","Florida","SEC","East","8.5","13","9","4","0","9","6","3","0","5","5","0","0","5","2","3","0"
"2016","149","Montana","Big Sky","","0","11","6","5","0","8","3","5","0","6","5","1","0","5","1","4","0"
"2016","277","West Virginia","Big 12","","8.8","13","10","3","0","9","7","2","0","7","6","1","0","4","3","1","0"
"2016","151","East Carolina","American Athletic","East","2.9","12","3","9","0","8","1","7","0","6","3","3","0","6","0","6","0"
"2016","2142","Colgate","Patriot","","0","10","5","5","0","6","4","2","0","4","3","1","0","6","2","4","0"
"2016","251","Texas","Big 12","","5.7","12","5","7","0","9","3","6","0","6","4","2","0","5","1","4","0"
"2016","2016","Alcorn State","SWAC","East","0","11","5","6","0","10","5","5","0","5","3","2","0","5","2","3","0"
"2016","2424","New Mexico Highlands","Rocky Mountain","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2016","2822","North Greenville","Independent DII","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2016","6","South Alabama","Sun Belt","East","6.2","13","6","7","0","8","2","6","0","7","5","2","0","5","1","4","0"
"2016","2065","Bethune-Cookman","MEAC","","0","10","4","6","0","8","4","4","0","4","1","3","0","6","3","3","0"
"2016","2277","Houston Christian","Southland","","0","11","4","7","0","8","3","5","0","5","3","2","0","6","1","5","0"
"2016","2466","Northwestern State","Southland","","0","11","1","10","0","9","0","9","0","5","1","4","0","6","0","6","0"
"2016","2296","Jackson State","SWAC","East","0","11","3","8","0","9","3","6","0","5","1","4","0","5","2","3","0"
"2016","130","Michigan","Big Ten","East","10.6","13","10","3","0","9","7","2","0","8","8","0","0","4","2","2","0"
"2016","395","St. Augustine's","CIAA","Southern","0","2","0","2","0","0","0","0","0","0","0","0","0","2","0","2","0"
"2016","2377","McNeese","Southland","","0","11","6","5","0","9","5","4","0","6","4","2","0","5","2","3","0"
"2016","193","Miami (OH)","Mid-American","East","7.4","13","6","7","0","8","6","2","0","6","3","3","0","6","3","3","0"
"2016","275","Wisconsin","Big Ten","West","10.6","14","11","3","0","10","7","3","0","6","5","1","0","5","4","1","0"
"2016","2083","Bucknell","Patriot","","0","11","4","7","0","6","3","3","0","5","1","4","0","6","3","3","0"
