"Year","TeamId","Team","Conference","Division","ExpectedWins","Total Games","Total Wins","Total Losses","Total Ties","ConferenceGames Games","ConferenceGames Wins","ConferenceGames Losses","ConferenceGames Ties","HomeGames Games","HomeGames Wins","HomeGames Losses","HomeGames Ties","AwayGames Games","AwayGames Wins","AwayGames Losses","AwayGames Ties"
"2015","221","Pittsburgh","ACC","Coastal","6.7","13","8","5","0","8","6","2","0","6","3","3","0","6","5","1","0"
"2015","163","Princeton","Ivy","","0","10","5","5","0","7","2","5","0","5","4","1","0","5","1","4","0"
"2015","2751","Wyoming","Mountain West","Mountain","2.2","12","2","10","0","8","2","6","0","6","2","4","0","6","0","6","0"
"2015","12","Arizona","Pac-12","South","6.1","13","7","6","0","9","3","6","0","6","4","2","0","6","2","4","0"
"2015","2676","Virginia Union","CIAA","Northern","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2015","43","Yale","Ivy","","0","10","6","4","0","7","3","4","0","4","2","2","0","6","4","2","0"
"2015","344","Mississippi State","SEC","West","9.8","13","9","4","0","8","4","4","0","7","4","3","0","5","4","1","0"
"2015","2674","Valparaiso","Pioneer","","0","10","1","9","0","8","1","7","0","5","0","5","0","4","1","3","0"
"2015","145","Ole Miss","SEC","West","10.3","13","10","3","0","8","6","2","0","7","6","1","0","5","3","2","0"
"2015","97","Louisville","ACC","Atlantic","8.9","13","8","5","0","8","5","3","0","6","4","2","0","5","3","2","0"
"2015","55","Jacksonville State","OVC","","0.5","15","13","2","0","8","8","0","0","8","8","0","0","6","5","1","0"
"2015","2026","App State","Sun Belt","West","10.9","13","11","2","0","8","7","1","0","6","5","1","0","6","5","1","0"
"2015","47","Howard","MEAC","","0","11","1","10","0","8","1","7","0","3","1","2","0","6","0","6","0"
"2015","2729","William & Mary","CAA","","0","13","9","4","0","9","6","3","0","6","6","0","0","7","3","4","0"
"2015","275","Wisconsin","Big Ten","West","10.2","13","10","3","0","8","6","2","0","7","5","2","0","4","4","0","0"
"2015","142","Missouri","SEC","East","4.4","12","5","7","0","8","1","7","0","6","3","3","0","5","1","4","0"
"2015","70","Idaho","Sun Belt","","4.2","12","4","8","0","8","3","5","0","6","3","3","0","6","1","5","0"
"2015","2230","Fordham","Patriot","","0.5","12","9","3","0","6","5","1","0","0","0","0","0","6","4","2","0"
"2015","2628","TCU","Big 12","","10.1","13","11","2","0","9","7","2","0","6","6","0","0","6","4","2","0"
"2015","59","Georgia Tech","ACC","Coastal","4.2","12","3","9","0","8","1","7","0","7","3","4","0","5","0","5","0"
"2015","79","Southern Illinois","MVFC","","0.7","11","3","8","0","8","2","6","0","5","3","2","0","5","0","5","0"
"2015","2641","Texas Tech","Big 12","","5.9","13","7","6","0","9","4","5","0","6","4","2","0","5","3","2","0"
"2015","193","Miami (OH)","Mid-American","East","4.4","12","3","9","0","8","2","6","0","6","2","4","0","6","1","5","0"
"2015","149","Montana","Big Sky","","0","13","8","5","0","9","6","3","0","7","5","2","0","5","3","2","0"
"2015","322","Lafayette","Patriot","","0","11","1","10","0","6","0","6","0","6","0","6","0","5","1","4","0"
"2015","2226","Florida Atlantic","Conference USA","East","4.9","12","3","9","0","8","3","5","0","6","1","5","0","6","2","4","0"
"2015","236","Chattanooga","Southern","","0","13","9","4","0","7","6","1","0","6","5","1","0","7","4","3","0"
"2015","2373","Maryville College (TN)","USA South","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","338","Kennesaw State","Big South","","0","11","6","5","0","6","2","4","0","6","5","1","0","4","0","4","0"
"2015","254","Utah","Pac-12","South","9.4","13","10","3","0","9","6","3","0","7","6","1","0","5","3","2","0"
"2015","2168","Dayton","Pioneer","","0","12","10","2","0","8","7","1","0","7","6","1","0","5","4","1","0"
"2015","2323","Lane College","SIAC","West","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2015","395","St. Augustine's","CIAA","Southern","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2015","277","West Virginia","Big 12","","9","13","8","5","0","9","4","5","0","7","6","1","0","5","1","4","0"
"2015","2335","Liberty","Big South","","1","11","6","5","0","6","3","3","0","5","5","0","0","4","0","4","0"
"2015","62","Hawai'i","Mountain West","West","3.6","13","3","10","0","8","0","8","0","6","2","4","0","6","0","6","0"
"2015","239","Baylor","Big 12","","10.8","13","10","3","0","9","6","3","0","6","4","2","0","5","4","1","0"
"2015","587","Notre Dame College","Mountain East","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2015","2277","Houston Christian","Southland","","0","10","1","9","0","8","0","8","0","6","1","5","0","3","0","3","0"
"2015","23","San José State","Mountain West","West","6.8","13","6","7","0","8","4","4","0","6","3","3","0","6","2","4","0"
"2015","2127","Charleston Southern","Big South","","0","13","10","3","0","6","6","0","0","6","6","0","0","7","4","3","0"
"2015","46","Georgetown","Patriot","","0","11","4","7","0","6","2","4","0","5","2","3","0","6","2","4","0"
"2015","2619","Stony Brook","CAA","","0","10","5","5","0","8","3","5","0","6","4","2","0","4","1","3","0"
"2015","2504","Prairie View A&M","SWAC","West","0","8","7","1","0","7","7","0","0","0","0","0","0","4","3","1","0"
"2015","2390","Miami","ACC","Coastal","6.7","13","8","5","0","8","5","3","0","6","5","1","0","6","3","3","0"
"2015","87","Notre Dame","FBS Independents","","10.2","13","10","3","0","0","0","0","0","6","6","0","0","5","3","2","0"
"2015","138","Northwest Missouri St","Mid America","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","2711","Western Michigan","Mid-American","West","7.4","13","8","5","0","8","6","2","0","6","4","2","0","6","3","3","0"
"2015","252","BYU","FBS Independents","","8.7","13","9","4","0","0","0","0","0","6","6","0","0","5","3","2","0"
