"Year","Team","Conference","Rating","Ranking","SecondOrderWins","Sos","Offense Ranking","Offense Rating","Offense Success","Offense Explosiveness","Offense Rushing","Offense Passing","Offense StandardDowns","Offense PassingDowns","Offense RunRate","Offense Pace","Defense Ranking","Defense Rating","Defense Success","Defense Explosiveness","Defense Rushing","Defense Passing","Defense StandardDowns","Defense PassingDowns","Defense Havoc Total","Defense Havoc FrontSeven","Defense Havoc Db","SpecialTeams Rating"
"2022","NC State","ACC","6.8","49","","","99","20.4","","","","","","","","","13","15.3","","","","","","","","","","1.6"
"2022","James Madison","Sun Belt","6.5","51","","","52","31.3","","","","","","","","","43","23.6","","","","","","","","","","-1.2"
"2022","Boise State","Mountain West","5.7","52","","","83","24.1","","","","","","","","","26","18.5","","","","","","","","","","0.1"
"2022","Iowa State","Big 12","5.3","53","","","107","17.7","","","","","","","","","7","10.6","","","","","","","","","","-1.7"
"2022","Auburn","SEC","5.1","54","","","46","32.6","","","","","","","","","68","27.9","","","","","","","","","","0.5"
"2022","Duke","ACC","5","55","","","61","29.4","","","","","","","","","49","24.7","","","","","","","","","","0.3"
"2022","SMU","ACC","4.7","56","","","10","42","","","","","","","","","115","38.1","","","","","","","","","","0.9"
"2022","Houston","Big 12","4.5","57","","","9","42.5","","","","","","","","","112","37.7","","","","","","","","","","-0.3"
"2022","Air Force","Mountain West","3.9","58","","","114","16.3","","","","","","","","","10","12.3","","","","","","","","","","-0.1"
"2022","Fresno State","Mountain West","3.3","59","","","64","27.1","","","","","","","","","46","24.4","","","","","","","","","","0.6"
"2022","Marshall","Sun Belt","3","60","","","121","15.7","","","","","","","","","9","11.4","","","","","","","","","","-1.3"
"2022","Kansas","Big 12","2.9","61","","","14","40.6","","","","","","","","","108","36","","","","","","","","","","-1.7"
"2022","Syracuse","ACC","2.5","62","","","63","27.4","","","","","","","","","49","24.7","","","","","","","","","","-0.1"
"2022","West Virginia","Big 12","2.4","63","","","30","36.3","","","","","","","","","101","34.5","","","","","","","","","","0.6"
"2022","Louisiana","Sun Belt","2","64","","","95","21.7","","","","","","","","","32","20.3","","","","","","","","","","0.7"
"2022","Western Kentucky","Conference USA","1.7","65","","","52","31.3","","","","","","","","","83","30.1","","","","","","","","","","0.5"
"2022","App State","Sun Belt","1.7","65","","","42","32.9","","","","","","","","","82","29.8","","","","","","","","","","-1.4"
"2022","Michigan State","Big Ten","1.2","67","","","48","31.9","","","","","","","","","81","29.7","","","","","","","","","","-1"
"2022","East Carolina","American Athletic","1.1","68","","","51","31.5","","","","","","","","","74","28.7","","","","","","","","","","-1.7"
"2022","Coastal Carolina","Sun Belt","0.6","69","","","44","32.7","","","","","","","","","88","30.6","","","","","","","","","","-1.5"
"2022","UAB","American Athletic","-0.5","70","","","68","25.7","","","","","","","","","54","25.3","","","","","","","","","","-0.9"
"2022","Nebraska","Big Ten","-1.2","71","","","74","25.5","","","","","","","","","58","25.6","","","","","","","","","","-1.2"
"2022","BYU","Big 12","-1.4","72","","","35","34.3","","","","","","","","","102","34.8","","","","","","","","","","-0.8"
"2022","Army","American Athletic","-1.5","73","","","80","24.6","","","","","","","","","54","25.3","","","","","","","","","","-0.9"
"2022","Liberty","Conference USA","-1.5","73","","","83","24.1","","","","","","","","","56","25.4","","","","","","","","","","-0.2"
"2022","North Texas","American Athletic","-1.5","73","","","52","31.3","","","","","","","","","98","34.1","","","","","","","","","","1.3"
"2022","Miami","ACC","-2.7","76","","","81","24.4","","","","","","","","","75","28.9","","","","","","","","","","1.7"
"2022","California","ACC","-3","77","","","91","23.2","","","","","","","","","59","25.9","","","","","","","","","","-0.3"
"2022","Arizona","Big 12","-3.2","78","","","22","37.6","","","","","","","","","126","41.1","","","","","","","","","","0.2"
"2022","Georgia State","Sun Belt","-3.3","79","","","40","33.7","","","","","","","","","116","38.3","","","","","","","","","","1.4"
"2022","Southern Miss","Sun Belt","-3.5","80","","","105","18.3","","","","","","","","","42","22.9","","","","","","","","","","1.1"
"2022","Toledo","Mid-American","-3.7","81","","","68","25.7","","","","","","","","","68","27.9","","","","","","","","","","-1.5"
"2022","Arizona State","Big 12","-4.1","82","","","56","30.5","","","","","","","","","107","35.7","","","","","","","","","","1.1"
"2022","San José State","Mountain West","-4.3","83","","","101","19.1","","","","","","","","","37","21.6","","","","","","","","","","-1.8"
"2022","San Diego State","Mountain West","-4.4","84","","","122","15.1","","","","","","","","","35","21.1","","","","","","","","","","1.5"
"2022","Ohio","Mid-American","-4.6","85","","","49","31.6","","","","","","","","","105","35.2","","","","","","","","","","-1"
"2022","Vanderbilt","SEC","-4.7","86","","","58","29.9","","","","","","","","","96","33.4","","","","","","","","","","-1.2"
"2022","Tulsa","American Athletic","-6.1","87","","","44","32.7","","","","","","","","","117","38.5","","","","","","","","","","-0.3"
"2022","Georgia Southern","Sun Belt","-6.4","88","","","35","34.3","","","","","","","","","124","40.3","","","","","","","","","","-0.4"
"2022","Middle Tennessee","Conference USA","-6.9","89","","","71","25.6","","","","","","","","","95","33.3","","","","","","","","","","0.8"
"2022","Florida Atlantic","American Athletic","-7.1","90","","","81","24.4","","","","","","","","","86","30.4","","","","","","","","","","-1.1"
"2022","Indiana","Big Ten","-7.1","90","","","58","29.9","","","","","","","","","110","36.6","","","","","","","","","","-0.4"
"2022","Eastern Michigan","Mid-American","-7.1","90","","","85","24","","","","","","","","","92","32.4","","","","","","","","","","1.3"
"2022","Stanford","ACC","-7.2","93","","","71","25.6","","","","","","","","","100","34.2","","","","","","","","","","1.5"
"2022","Navy","American Athletic","-7.2","93","","","106","18.2","","","","","","","","","46","24.4","","","","","","","","","","-1.1"
"2022","Virginia","ACC","-9","95","","","116","16.2","","","","","","","","","46","24.4","","","","","","","","","","-0.7"
"2022","Rutgers","Big Ten","-9.1","96","","","113","16.4","","","","","","","","","52","25.2","","","","","","","","","","-0.3"
"2022","Buffalo","Mid-American","-9.2","97","","","79","25","","","","","","","","","103","35","","","","","","","","","","0.8"
"2022","Virginia Tech","ACC","-9.5","98","","","125","13.5","","","","","","","","","41","22.8","","","","","","","","","","-0.3"
"2022","UTEP","Conference USA","-10.7","99","","","96","20.8","","","","","","","","","94","32.7","","","","","","","","","","1.2"
"2022","Wyoming","Mountain West","-10.8","100","","","123","14.9","","","","","","","","","62","26.2","","","","","","","","","","0.5"
"2022","Texas State","Sun Belt","-11.5","101","","","109","17.4","","","","","","","","","78","29.5","","","","","","","","","","0.7"
"2022","Georgia Tech","ACC","-11.8","102","","","103","18.8","","","","","","","","","78","29.5","","","","","","","","","","-1.1"
"2022","UNLV","Mountain West","-11.9","103","","","96","20.8","","","","","","","","","98","34.1","","","","","","","","","","1.3"
"2022","Miami (OH)","Mid-American","-12.7","104","","","128","8.6","","","","","","","","","38","22.1","","","","","","","","","","0.7"
"2022","Temple","American Athletic","-12.9","105","","","114","16.3","","","","","","","","","72","28.6","","","","","","","","","","-0.5"
"2022","Old Dominion","Sun Belt","-13","106","","","111","16.9","","","","","","","","","77","29.3","","","","","","","","","","-0.6"
"2022","Arkansas State","Sun Belt","-13","106","","","89","23.7","","","","","","","","","117","38.5","","","","","","","","","","1.8"
"2022","Kent State","Mid-American","-13.1","108","","","71","25.6","","","","","","","","","114","37.9","","","","","","","","","","-0.7"
"2022","Utah State","Mountain West","-13.3","109","","","75","25.4","","","","","","","","","117","38.5","","","","","","","","","","-0.2"
"2022","Northwestern","Big Ten","-13.4","110","","","110","17","","","","","","","","","72","28.6","","","","","","","","","","-1.7"
"2022","Central Michigan","Mid-American","-14","111","","","102","19","","","","","","","","","91","32.2","","","","","","","","","","-0.8"
"2022","UConn","FBS Independents","-14.6","112","","","124","14.2","","","","","","","","","68","27.9","","","","","","","","","","-0.9"
"2022","Ball State","Mid-American","-14.9","113","","","117","16","","","","","","","","","83","30.1","","","","","","","","","","-0.7"
"2022","Boston College","ACC","-14.9","113","","","99","20.4","","","","","","","","","97","33.8","","","","","","","","","","-1.5"
"2022","Rice","American Athletic","-15.2","115","","","94","23.1","","","","","","","","","111","36.9","","","","","","","","","","-1.4"
"2022","New Mexico State","Conference USA","-15.4","116","","","126","12","","","","","","","","","60","26","","","","","","","","","","-1.4"
"2022","UL Monroe","Sun Belt","-15.7","117","","","91","23.2","","","","","","","","","121","39","","","","","","","","","","0.2"
"2022","Charlotte","American Athletic","-16.4","118","","","85","24","","","","","","","","","122","39.2","","","","","","","","","","-1.2"
"2022","South Florida","American Athletic","-17","119","","","38","34.1","","","","","","","","","131","50.3","","","","","","","","","","-0.8"
"2022","Western Michigan","Mid-American","-17.3","120","","","127","11.2","","","","","","","","","67","27.3","","","","","","","","","","-1.1"
"2022","Louisiana Tech","Conference USA","-17.8","121","","","60","29.6","","","","","","","","","130","47","","","","","","","","","","-0.4"
"2022","Bowling Green","Mid-American","-18.1","122","","","88","23.8","","","","","","","","","125","40.6","","","","","","","","","","-1.2"
"2022","Northern Illinois","Mid-American","-18.8","123","","","77","25.3","","","","","","","","","128","43.1","","","","","","","","","","-1"
"2022","Colorado","Big 12","-20.4","124","","","85","24","","","","","","","","","129","45","","","","","","","","","","0.7"
"2022","Colorado State","Mountain West","-22.2","125","","","129","7.8","","","","","","","","","76","29","","","","","","","","","","-1"
"2022","Nevada","Mountain West","-22.4","126","","","119","15.9","","","","","","","","","113","37.8","","","","","","","","","","-0.5"
"2022","Akron","Mid-American","-23.4","127","","","112","16.7","","","","","","","","","117","38.5","","","","","","","","","","-1.6"
"2022","Hawai'i","Mountain West","-24.7","128","","","120","15.8","","","","","","","","","123","39.4","","","","","","","","","","-1.1"
"2022","Florida International","Conference USA","-25.5","129","","","104","18.4","","","","","","","","","127","42.3","","","","","","","","","","-1.6"
"2022","New Mexico","Mountain West","-26.9","130","","","131","6","","","","","","","","","90","31.9","","","","","","","","","","-1"
"2022","Massachusetts","FBS Independents","-30.3","131","","","130","7.5","","","","","","","","","109","36.4","","","","","","","","","","-1.4"
"2022","nationalAverages","","0.8145038167938932","","","","","27.76946564885496","","","","","","","","","","26.959541984732823","","","","","","","","","","0.0007633587786259542"
